Date	Pinterest
2021.09.30	0.41509433962264153
2021.09.29	0.42445482866043616
2021.09.28	0.38990825688073394
2021.09.27	0.42727272727272725
2021.09.26	0.3505747126436782
2021.09.25	0.313953488372093
2021.09.24	0.37972972972972974
2021.09.23	0.36666666666666664
2021.09.22	0.5027173913043478
2021.09.21	0.609375
2021.09.20	0.4492753623188406
2021.09.19	0.3516949152542373
2021.09.18	0.5446428571428571
2021.09.17	0.39800995024875624
2021.09.16	0.3909313725490196
2021.09.15	0.36213235294117646
2021.09.14	0.375
2021.09.13	0.4014423076923077
2021.09.12	0.4375
2021.09.11	0.4057971014492754
2021.09.10	0.4460227272727273
2021.09.09	0.45564516129032256
2021.09.08	0.386094674556213
2021.09.07	0.38446969696969696
2021.09.06	0.3548387096774194
2021.09.05	0.3875
2021.09.04	0.346875
2021.09.03	0.4189189189189189
2021.09.02	0.4513888888888889
2021.09.01	0.4
2021.08.31	0.3990066225165563
2021.08.30	0.3659090909090909
2021.08.29	0.3923076923076923
2021.08.28	0.2995049504950495
2021.08.27	0.4409722222222222
2021.08.26	0.3980496453900709
2021.08.25	0.43372093023255814
2021.08.24	0.3879781420765027
2021.08.23	0.3978174603174603
2021.08.22	0.4229559748427673
2021.08.21	0.42125
2021.08.20	0.3904494382022472
2021.08.19	0.3918711656441718
2021.08.18	0.4681372549019608
2021.08.17	0.3907624633431085
2021.08.16	0.38757861635220126
2021.08.15	0.39705882352941174
2021.08.14	0.4923580786026201
2021.08.13	0.4557291666666667
2021.08.12	0.4059642560266002
2021.08.11	0.4090121317157712
2021.08.10	0.39266304347826086
2021.08.09	0.458984375
2021.08.08	0.3458904109589041
2021.08.07	0.3729508196721312
2021.08.06	0.357421875
2021.08.05	0.3879310344827586
2021.08.04	0.447265625
2021.08.03	0.48538961038961037
2021.08.02	0.4152892561983471
2021.08.01	0.45491803278688525
2021.07.31	0.4166666666666667
2021.07.30	0.45985401459854014
2021.07.29	0.44322709163346613
2021.07.28	0.36678832116788324
2021.07.27	0.49469964664310956
2021.07.26	0.41388888888888886
2021.07.25	0.4240506329113924
2021.07.24	0.5694444444444444
2021.07.23	0.36551724137931035
2021.07.22	0.48668639053254437
2021.07.21	0.36714285714285716
2021.07.20	0.41603053435114506
2021.07.19	0.3958333333333333
2021.07.18	0.4056603773584906
2021.07.17	0.391304347826087
2021.07.16	0.5202205882352942
2021.07.15	0.38425925925925924
2021.07.14	0.3705179282868526
2021.07.13	0.5151515151515151
2021.07.12	0.4476744186046512
2021.07.11	0.484375
2021.07.10	0.5271739130434783
2021.07.09	0.42275280898876405
2021.07.08	0.40878378378378377
2021.07.07	0.3805309734513274
2021.07.06	0.2837209302325581
2021.07.05	0.3992932862190813
2021.07.04	0.42021276595744683
2021.07.03	0.36885245901639346
2021.07.02	0.3815028901734104
2021.07.01	0.4652317880794702
2021.06.30	0.5235690235690236
2021.06.29	0.4044943820224719
2021.06.28	0.426
2021.06.27	0.25
2021.06.26	0.5032894736842105
2021.06.25	0.521978021978022
2021.06.24	0.45
2021.06.23	0.4368556701030928
2021.06.22	0.4477401129943503
2021.06.21	0.42452830188679247
2021.06.20	0.4125
2021.06.19	0.41818181818181815
2021.06.18	0.41216216216216217
2021.06.17	0.4367469879518072
2021.06.16	0.496875
2021.06.15	0.4921052631578947
2021.06.14	0.48404255319148937
2021.06.13	0.3777056277056277
2021.06.12	0.5
2021.06.11	0.4679144385026738
2021.06.10	0.5018656716417911
2021.06.09	0.4261968085106383
2021.06.08	0.3855932203389831
2021.06.07	0.4467741935483871
2021.06.06	0.4032258064516129
2021.06.05	0.5071428571428571
2021.06.04	0.46875
2021.06.03	0.4815950920245399
2021.06.02	0.4520547945205479
2021.06.01	0.508695652173913
2021.05.31	0.42207792207792205
2021.05.30	0.45
2021.05.29	0.4673913043478261
2021.05.28	0.42045454545454547
2021.05.27	0.4154929577464789
2021.05.26	0.38917525773195877
2021.05.25	0.4581218274111675
2021.05.24	0.4790748898678414
2021.05.23	0.47674418604651164
2021.05.22	0.3284671532846715
2021.05.21	0.4813953488372093
2021.05.20	0.4671945701357466
2021.05.19	0.35119047619047616
2021.05.18	0.5017857142857143
2021.05.17	0.4176587301587302
2021.05.16	0.38492063492063494
2021.05.15	0.5350877192982456
2021.05.14	0.44054054054054054
2021.05.13	0.46926605504587154
2021.05.12	0.4054455445544555
2021.05.11	0.4320827943078913
2021.05.10	0.3836405529953917
2021.05.09	0.4108695652173913
2021.05.08	0.56
2021.05.07	0.5389344262295082
2021.05.06	0.437192118226601
2021.05.05	0.355
2021.05.04	0.5598958333333334
2021.05.03	0.419921875
2021.05.02	0.3660287081339713
2021.05.01	0.40189873417721517
2021.04.30	0.44494584837545126
2021.04.29	0.5048262548262549
2021.04.28	0.45394736842105265
2021.04.27	0.426056338028169
2021.04.26	0.3858447488584475
2021.04.25	0.397196261682243
2021.04.24	0.6036585365853658
2021.04.23	0.5265151515151515
2021.04.22	0.4523121387283237
2021.04.21	0.41414141414141414
2021.04.20	0.4460431654676259
2021.04.19	0.4166666666666667
2021.04.18	0.6268656716417911
2021.04.17	0.5
2021.04.16	0.48007246376811596
2021.04.15	0.3460207612456747
2021.04.14	0.40512820512820513
2021.04.13	0.4778481012658228
2021.04.12	0.4438202247191011
2021.04.11	0.47527472527472525
2021.04.10	0.4420731707317073
2021.04.09	0.4918300653594771
2021.04.08	0.5275735294117647
2021.04.07	0.42819148936170215
2021.04.06	0.460431654676259
2021.04.05	0.5699152542372882
2021.04.04	0.5887096774193549
2021.04.03	0.48404255319148937
