Date	Pinterest
2021.07.22	0.4351851851851852
2021.07.21	0.4875
2021.07.20	0.36470588235294116
2021.07.19	0.44722222222222224
2021.07.18	0.44886363636363635
2021.07.17	0.4326923076923077
2021.07.16	0.37333333333333335
2021.07.15	0.5
2021.07.14	0.3709150326797386
2021.07.13	0.296875
2021.07.12	0.4576271186440678
2021.07.11	0.3310810810810811
2021.07.10	0.5441176470588235
2021.07.09	0.33860759493670883
2021.07.08	0.35
2021.07.07	0.27692307692307694
2021.07.06	0.45348837209302323
2021.07.05	0.38063063063063063
2021.07.04	0.7833333333333333
2021.07.03	0.4318181818181818
2021.07.02	0.42142857142857143
2021.07.01	0.3651685393258427
2021.06.30	0.33203125
2021.06.29	0.4652777777777778
2021.06.28	0.325
2021.06.27	0.3898809523809524
2021.06.26	0.5324074074074074
2021.06.25	0.3489583333333333
2021.06.24	0.4081920903954802
2021.06.23	0.3942307692307692
2021.06.22	0.4435483870967742
2021.06.21	0.3046875
2021.06.20	0.358974358974359
2021.06.19	0.4178082191780822
2021.06.18	0.3939393939393939
2021.06.17	0.4
2021.06.16	0.3983050847457627
2021.06.15	0.42234848484848486
2021.06.14	0.4605263157894737
2021.06.13	0.29563492063492064
2021.06.12	0.3532608695652174
2021.06.11	0.4298780487804878
2021.06.10	0.3803418803418803
2021.06.09	0.39919354838709675
2021.06.08	0.5285087719298246
2021.06.07	0.40301724137931033
2021.06.06	0.5909090909090909
2021.06.05	0.46153846153846156
2021.06.04	0.447265625
2021.06.03	0.3936781609195402
2021.06.02	0.45611702127659576
2021.06.01	0.5345528455284553
2021.05.31	0.5041208791208791
2021.05.30	0.5058139534883721
2021.05.29	0.3541666666666667
2021.05.28	0.4081439393939394
2021.05.27	0.41110354223433243
2021.05.26	0.43894830659536543
2021.05.25	0.5327868852459017
2021.05.24	0.5328947368421053
2021.05.23	0.4004237288135593
2021.05.22	0.5690298507462687
2021.05.21	0.3442028985507246
2021.05.20	0.411214953271028
2021.05.19	0.42105263157894735
2021.05.18	0.5
2021.05.17	0.6923076923076923
2021.05.16	0.53125
2021.05.15	0.5241935483870968
2021.05.14	0.3875
2021.05.13	0.43112244897959184
2021.05.12	0.3958333333333333
2021.05.11	0.4166666666666667
2021.05.10	0.40350877192982454
2021.05.09	0.4742647058823529
2021.05.08	0.4318181818181818
2021.05.07	0.42449664429530204
