Date	Pinterest
2021.03.31	0.44711538461538464
2021.03.30	0.5171232876712328
2021.03.29	0.46304347826086956
2021.03.28	0.45
2021.03.27	0.33418367346938777
2021.03.26	0.4298245614035088
2021.03.25	0.5294117647058824
2021.03.24	0.54296875
2021.03.23	0.3253424657534247
2021.03.22	0.5659722222222222
2021.03.21	0.63
2021.03.20	0.39634146341463417
2021.03.19	0.5635964912280702
2021.03.18	0.5793478260869566
2021.03.17	0.5205479452054794
2021.03.16	0.589041095890411
2021.03.15	0.5718390804597702
2021.03.14	0.640625
2021.03.13	0.46794871794871795
2021.03.12	0.6293969849246231
2021.03.11	0.615979381443299
2021.03.10	0.6957236842105263
2021.03.09	0.8062796208530806
2021.03.08	0.5508982035928144
2021.03.07	0.6007462686567164
2021.03.06	0.6281512605042017
