Date	Pinterest
2021.03.31	0.49328859060402686
2021.03.30	0.56
2021.03.29	0.5164141414141414
2021.03.28	0.5092592592592593
2021.03.27	0.5357142857142857
2021.03.26	0.4411764705882353
2021.03.25	0.6166666666666667
2021.03.24	0.3828125
2021.03.23	0.4594594594594595
2021.03.22	0.4375
2021.03.21	0.49242424242424243
2021.03.20	0.5340909090909091
2021.03.19	0.4652777777777778
2021.03.18	0.39705882352941174
2021.03.17	0.4309210526315789
2021.03.16	0.44476744186046513
2021.03.15	0.5166666666666667
2021.03.14	0.4326923076923077
2021.03.13	0.4
2021.03.12	0.5471698113207547
2021.03.11	0.5201612903225806
2021.03.10	0.6273584905660378
2021.03.09	0.6085526315789473
2021.03.08	0.5876623376623377
2021.03.07	0.6160714285714286
2021.03.06	0.6359649122807017
